Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
4391,0.31,Ideal,I,VVS1,62.2,53.0,4.36,4.38,2.72,557
25686,1.0,Very Good,G,VVS1,62.3,55.0,6.34,6.44,3.98,8246
14930,1.0,Premium,D,SI2,61.6,58.0,6.45,6.37,3.95,4626
12817,0.72,Premium,G,SI2,62.7,57.0,5.74,5.7,3.59,1764
13883,1.1,Ideal,J,SI2,62.0,59.0,6.58,6.61,4.09,4226
22282,1.12,Premium,H,SI2,61.9,58.0,6.66,6.74,4.15,4620
17824,0.5,Very Good,F,VS1,59.9,61.0,5.13,5.16,3.08,1550
8147,0.35,Ideal,E,VS1,62.0,53.6,4.53,4.55,2.81,840
5771,2.01,Good,I,VS2,63.8,58.0,7.82,7.89,5.01,15147
4802,1.62,Ideal,F,VS2,61.2,57.0,7.52,7.58,4.62,18281
5660,0.7,Very Good,E,VS1,61.3,60.0,5.68,5.7,3.49,2952
18049,0.42,Very Good,E,VVS1,60.5,55.0,4.85,4.9,2.95,1365
13410,1.17,Good,H,SI2,63.8,58.0,6.57,6.73,4.24,4826
19781,0.4,Very Good,E,SI1,63.2,56.0,4.69,4.65,2.95,882
13811,0.27,Ideal,H,IF,61.6,56.0,4.18,4.21,2.58,566
4415,1.0,Good,I,SI1,61.0,60.0,6.36,6.39,3.89,4496
13501,0.32,Ideal,F,VS2,61.4,55.0,4.43,4.46,2.73,781
13834,0.9,Premium,D,SI2,62.9,56.0,6.19,6.09,3.86,4007
24458,0.9,Very Good,G,VS2,58.5,59.0,6.35,6.36,3.72,4484
18390,1.01,Good,E,SI1,63.8,60.0,6.31,6.36,4.04,4179
4075,0.52,Very Good,D,SI1,63.8,56.0,5.06,5.1,3.24,1452
10457,1.11,Ideal,H,SI1,61.0,56.0,6.74,6.7,4.1,5315
25562,0.3,Premium,D,SI2,60.9,58.0,4.32,4.29,2.62,574
13272,0.32,Ideal,E,VS2,61.9,55.0,4.43,4.42,2.74,900
23233,1.21,Premium,G,SI2,,58.0,6.9,6.96,4.18,5430
4884,1.0,Very Good,F,VS2,63.8,56.9,6.29,6.36,4.04,6841
20803,0.3,Good,J,VS1,63.5,58.0,4.24,4.27,2.7,394
16359,0.34,Ideal,G,IF,62.2,56.0,4.45,4.46,2.77,984
6759,0.91,Ideal,G,VS2,62.3,57.0,6.18,6.24,3.87,4257
13373,0.25,Very Good,E,VVS2,59.8,59.0,4.07,4.09,2.44,575
26906,0.7,Very Good,I,VS2,62.2,59.0,5.64,5.71,3.53,1666
26241,0.5,Very Good,J,SI1,62.8,58.0,5.05,5.08,3.18,990
11802,2.01,Premium,I,SI2,62.6,56.0,8.1,8.0,5.04,13833
19720,0.72,Ideal,H,IF,61.4,56.0,5.76,5.8,3.55,3257
6949,1.28,Good,G,SI1,57.6,62.0,7.17,7.13,4.12,6175
5015,0.31,Very Good,G,VVS1,,59.0,4.4,4.42,2.63,642
17576,0.56,Ideal,E,VS1,61.1,56.0,5.34,5.29,3.25,2117
22088,1.33,Fair,F,SI2,64.5,58.0,6.97,6.86,4.46,5139
8316,0.31,Ideal,G,VVS2,62.1,56.0,4.33,4.27,2.67,907
5316,1.35,Very Good,G,VS2,62.8,59.0,7.01,7.04,4.41,9302
1632,0.72,Very Good,H,VVS2,60.3,56.0,5.81,5.83,3.51,2771
1758,0.7,Good,H,VS2,64.2,58.0,5.61,5.58,3.59,2351
10328,0.3,Ideal,F,VS1,61.0,56.0,4.37,4.35,2.66,731
7561,0.38,Ideal,G,VVS2,61.3,56.4,4.67,4.71,2.88,929
2982,0.71,Good,H,SI1,63.5,57.0,5.64,5.67,3.59,2096
15943,0.3,Ideal,H,SI1,62.6,53.1,4.27,4.3,2.69,475
15017,0.41,Ideal,G,VVS2,61.8,56.0,4.74,4.78,2.94,1007
3490,1.08,Premium,I,VS1,62.5,57.0,6.54,6.51,4.08,4877
12159,0.3,Ideal,G,VS2,62.2,54.0,4.29,4.33,2.68,495
11083,1.15,Premium,H,SI2,,59.0,6.82,6.78,4.05,3735
9950,0.59,Very Good,F,VS2,61.8,58.0,5.35,5.4,3.32,1723
18995,0.54,Premium,G,SI1,61.1,60.0,5.24,5.2,3.19,1340
25446,0.41,Ideal,E,VS1,,56.0,4.79,4.77,2.94,1076
23841,1.01,Premium,G,SI1,59.8,58.0,6.54,6.58,3.92,4719
21108,0.32,Ideal,G,VVS1,61.8,54.0,4.41,4.43,2.73,814
17203,0.38,Good,D,VS2,63.4,55.0,4.63,4.67,2.95,871
15913,0.7,Very Good,G,VVS2,63.6,57.0,5.59,5.63,3.57,2681
9932,0.54,Very Good,I,SI2,62.9,57.0,5.18,5.21,3.27,1105
6126,0.91,Premium,D,VS2,62.0,58.0,6.15,6.2,3.83,5259
10069,0.5,Very Good,F,VS2,62.8,57.0,5.05,5.08,3.18,1402
16648,0.31,Ideal,H,SI1,62.1,54.0,4.37,4.39,2.72,464
12396,0.4,Premium,E,VVS2,60.8,59.0,4.73,4.77,2.89,988
25085,0.77,Premium,H,SI1,60.7,58.0,5.95,5.91,3.6,2369
25313,1.09,Ideal,D,SI1,61.3,55.9,6.61,6.65,4.06,6532
22405,2.11,Very Good,G,SI2,62.2,60.0,8.15,8.19,5.08,16188
10434,0.21,Very Good,E,VS2,63.2,54.0,3.82,3.78,2.4,386
17418,0.32,Ideal,H,IF,61.9,54.2,4.38,4.42,2.72,783
7855,0.31,Very Good,G,SI1,61.5,59.0,4.34,4.38,2.68,462
12465,0.41,Premium,E,SI2,62.1,58.0,4.73,4.77,2.95,683
15935,0.8,Very Good,F,SI1,63.1,58.0,5.89,5.93,3.73,3093
6200,0.37,Premium,G,VS2,61.2,57.0,4.63,4.59,2.82,833
14846,0.28,Ideal,H,VVS2,61.6,56.0,4.22,4.26,2.61,514
2275,1.03,Ideal,F,VS2,62.3,56.0,6.52,6.49,4.05,6922
11877,1.03,Premium,H,VS2,63.0,59.0,6.47,6.36,4.04,5364
4314,0.43,Ideal,I,SI1,62.2,54.0,4.84,4.87,3.02,670
25142,2.05,Ideal,G,SI1,61.9,57.0,8.1,8.16,5.03,18787
17942,0.41,Ideal,D,VVS1,60.6,57.0,4.82,4.79,2.91,1582
20360,0.31,Ideal,D,SI1,62.9,57.0,4.32,4.27,2.7,732
5087,2.02,Very Good,J,SI1,59.8,59.9,8.16,8.21,4.9,12598
25493,1.31,Premium,F,SI1,62.6,58.0,6.98,7.02,4.38,7625
12861,1.7,Very Good,J,VS2,63.2,58.0,7.56,7.5,4.76,7730
5959,0.35,Good,F,SI1,63.6,54.0,4.51,4.52,2.87,583
18969,0.32,Very Good,F,VVS1,62.7,60.0,4.32,4.35,2.72,926
16276,0.73,Premium,F,SI1,59.3,61.0,5.85,5.82,3.46,2346
24134,0.33,Ideal,G,VVS2,62.7,55.0,4.46,4.41,2.78,965
12145,1.0,Very Good,F,SI2,62.7,58.0,6.3,6.36,3.97,3789
5718,0.37,Premium,F,SI1,61.5,59.0,4.59,4.62,2.83,616
16827,0.72,Ideal,J,SI1,62.6,56.0,5.67,5.74,3.57,1966
26301,0.92,Premium,G,SI2,62.3,59.0,6.2,6.15,3.85,3318
23308,0.76,Premium,E,SI1,58.3,62.0,6.12,5.95,3.52,2937
13807,0.7,Ideal,E,VS2,61.0,56.0,5.74,5.78,3.52,3504
2977,1.52,Ideal,G,VS2,61.3,59.0,7.35,7.4,4.52,12161
4973,0.51,Ideal,E,SI1,61.5,54.0,5.15,5.19,3.18,1356
21580,0.47,Ideal,H,VS2,62.7,55.0,5.08,4.95,3.15,1058
1317,0.41,Ideal,F,IF,61.4,56.0,4.77,4.81,2.94,1439
11348,1.52,Ideal,F,VS1,62.2,55.0,7.29,7.41,4.57,16055
14863,1.52,Ideal,I,VVS1,62.3,55.0,7.32,7.37,4.58,11033
3381,0.53,Very Good,J,SI1,61.5,56.0,5.18,5.21,3.19,1044
1860,1.2,Ideal,G,VVS1,61.2,56.0,6.89,6.86,4.21,9744
12952,1.2,Good,G,VS2,65.2,56.0,6.61,6.67,4.33,6793
13997,0.57,Premium,G,VS2,59.7,59.0,5.37,5.41,3.22,1608
5899,1.5,Premium,H,VS2,62.4,59.0,7.29,7.32,4.56,11092
15392,2.06,Good,I,VS2,60.2,64.0,8.34,8.14,4.97,15046
23847,0.35,Very Good,H,VVS1,60.1,62.0,4.52,4.57,2.73,745
5570,0.76,Premium,F,SI2,61.8,58.0,5.83,5.88,3.62,2469
8987,1.0,Good,E,VS1,60.1,63.0,6.42,6.45,3.87,7556
17725,0.99,Fair,J,I1,73.6,60.0,6.01,5.8,4.35,1789
14249,1.02,Ideal,F,VS2,62.0,56.0,6.42,6.45,3.99,7326
22146,1.19,Very Good,H,SI1,60.8,59.0,6.84,6.87,4.17,5595
10553,2.04,Fair,E,SI2,65.4,55.0,7.87,7.93,5.17,12799
16259,1.01,Good,J,VS1,61.5,61.0,6.39,6.45,3.95,4189
9471,1.54,Very Good,I,VS2,62.2,58.0,7.32,7.37,4.57,8656
3697,1.04,Fair,F,I1,65.4,60.0,6.39,6.3,4.15,2134
21973,0.4,Good,F,VS2,64.1,56.0,4.65,4.71,3.0,723
12923,0.7,Premium,E,SI1,62.0,60.0,5.72,5.67,3.53,2444
26654,0.55,Ideal,H,SI1,61.5,54.0,5.3,5.33,3.27,1134
204,0.7,Very Good,G,VS2,63.1,55.0,5.64,5.61,3.55,2657
15521,1.01,Ideal,H,VS2,61.9,57.0,6.42,6.48,3.99,5028
16407,0.72,Ideal,G,VVS1,62.2,54.4,5.73,5.76,3.57,3492
12398,0.5,Ideal,E,VS2,63.8,54.0,5.07,5.05,3.23,1845
18957,0.31,Ideal,E,VS2,61.5,55.0,4.37,4.41,2.7,680
15175,1.01,Premium,H,VS2,61.6,59.0,6.39,6.41,3.94,5166
15871,0.82,Very Good,E,SI1,63.2,57.0,5.92,5.97,3.76,2741
19456,1.2,Very Good,D,SI1,62.6,59.0,6.71,6.75,4.21,7909
19980,0.8,Ideal,H,VS2,62.8,57.0,5.91,5.87,3.7,2834
844,0.3,Ideal,E,VVS2,61.8,56.0,4.31,4.33,2.67,789
18979,1.0,Fair,G,SI2,68.3,54.0,6.21,6.12,4.2,3142
7748,2.01,Good,E,SI2,60.0,64.0,8.09,8.17,4.88,16582
13622,0.77,Ideal,D,SI1,61.4,56.0,5.9,5.93,3.63,2996
5891,0.4,Very Good,D,SI1,63.0,59.0,4.69,4.7,2.96,690
21951,0.4,Premium,E,SI1,61.3,61.0,4.76,4.73,2.91,945
3883,1.1,Very Good,E,SI2,60.9,60.0,6.61,6.66,4.04,4539
8132,0.27,Good,E,VVS1,63.9,57.0,4.07,4.1,2.61,586
2526,0.32,Ideal,D,SI1,62.5,54.0,4.39,4.41,2.75,589
12220,0.31,Ideal,D,VVS2,61.0,56.0,4.37,4.39,2.67,853
13279,1.56,Ideal,F,VS2,62.0,55.0,7.41,7.45,4.61,17108
24087,0.33,Ideal,D,VS2,62.1,56.0,4.44,4.48,2.77,781
26629,0.71,Ideal,E,SI2,65.5,55.0,5.62,5.56,3.66,2511
14017,0.4,Ideal,G,VVS1,61.3,56.0,4.74,4.75,2.91,977
6868,0.71,Ideal,D,SI2,62.3,56.0,5.73,5.69,3.56,2762
25410,1.64,Premium,E,SI2,61.9,61.0,7.54,7.51,4.66,8835
12654,1.02,Very Good,F,SI1,62.5,57.0,6.35,6.41,3.99,4948
3594,0.54,Ideal,E,VVS2,61.1,57.0,5.27,5.24,3.21,2375
19543,1.29,Premium,F,VS1,60.9,58.0,6.97,7.01,4.26,10341
16727,0.74,Good,E,VS1,63.1,58.0,5.73,5.75,3.62,2824
10035,1.21,Ideal,H,SI2,61.1,56.0,6.92,6.87,4.21,6098
24596,1.01,Good,H,VS1,63.8,59.0,6.3,6.34,4.03,5416
8330,0.3,Very Good,D,SI1,62.1,58.0,4.25,4.28,2.65,552
24551,2.18,Very Good,E,I1,62.0,60.0,8.25,8.33,5.14,10340
6098,0.52,Premium,G,SI2,58.4,62.0,5.33,5.28,3.1,1076
12993,0.7,Very Good,G,IF,63.0,59.0,5.58,5.62,3.53,3725
18530,0.41,Premium,E,VS1,60.4,58.0,4.82,4.78,2.9,1153
9304,0.51,Ideal,F,VVS2,62.2,55.0,5.12,5.11,3.18,1998
25320,0.44,Ideal,G,VS1,61.9,54.0,4.89,4.93,3.04,915
4298,0.3,Premium,I,VS1,59.1,59.0,4.38,4.35,2.58,608
16273,1.12,Ideal,G,VS2,60.9,56.0,6.7,6.74,4.09,8189
8243,0.89,Very Good,I,VS2,63.1,55.0,6.09,6.17,3.87,3238
19496,0.3,Premium,F,VS2,60.4,58.0,4.33,4.31,2.61,776
438,0.3,Ideal,E,SI2,62.1,54.0,4.32,4.35,2.69,401
3538,1.2,Good,J,VS2,63.7,58.0,6.61,6.68,4.23,4466
23664,0.31,Ideal,F,IF,61.4,56.0,4.4,4.43,2.71,1168
7397,0.32,Very Good,G,VS1,61.3,62.0,4.39,4.42,2.7,645
12454,1.5,Good,G,SI2,63.7,58.0,7.15,7.22,4.58,7216
23164,0.71,Very Good,I,VS2,62.8,59.0,5.64,5.67,3.55,2185
11339,0.9,Good,E,IF,63.6,56.0,6.11,6.02,3.86,6804
18218,0.43,Premium,F,SI1,62.5,56.0,4.85,4.82,3.02,1016
21809,1.2,Premium,H,SI1,62.9,55.0,6.77,6.74,4.25,5975
9031,1.61,Good,H,SI2,63.8,62.0,7.38,7.35,4.7,9169
12531,0.9,Premium,G,VS2,59.0,58.0,6.29,6.25,3.7,3841
17082,1.71,Ideal,I,SI2,61.1,55.0,7.78,7.73,4.74,10438
26382,0.42,Ideal,G,VS2,61.9,57.0,4.83,4.79,2.98,1048
14634,2.0,Fair,H,SI2,68.7,55.0,7.9,7.67,5.35,9549
24003,1.28,Very Good,I,SI2,62.6,58.0,6.87,6.89,4.32,5654
15519,1.0,Very Good,F,VS1,58.4,63.0,6.58,6.47,3.81,6098
19892,0.4,Ideal,F,VVS1,61.8,58.0,4.72,4.76,2.93,1168
18101,0.32,Good,D,SI1,63.3,57.0,4.37,4.38,2.77,589
16542,0.7,Ideal,E,VS2,62.6,56.0,5.65,5.69,3.55,3068
25450,0.91,Premium,H,SI1,60.9,58.0,6.26,6.22,3.8,3414
8940,1.51,Very Good,H,VS1,61.5,54.0,7.34,7.42,4.54,10045
26916,2.0,Premium,J,VS2,60.8,62.0,8.12,8.09,4.93,13162
19916,1.81,Premium,G,SI1,62.3,58.0,7.75,7.68,4.81,11854
4203,0.32,Very Good,G,VS2,59.9,57.0,4.47,4.51,2.69,561
21277,0.31,Ideal,G,VVS2,60.8,56.0,4.4,4.38,2.67,907
22630,0.32,Good,D,I1,64.0,54.0,4.33,4.36,2.78,361
3136,0.57,Ideal,G,VS1,62.1,56.0,5.31,5.34,3.3,1868
1174,1.1,Premium,F,SI2,62.1,56.0,6.68,6.56,4.12,3918
20560,2.07,Good,I,VS2,64.1,57.0,8.07,8.0,5.15,15119
17682,1.18,Ideal,H,VS1,64.9,58.0,6.57,6.53,4.25,7216
17541,1.09,Premium,G,VS2,60.9,56.0,6.7,6.67,4.07,6504
4506,0.53,Very Good,D,SI2,62.9,54.0,5.13,5.17,3.24,1314
11835,1.0,Premium,F,SI1,62.7,59.0,6.36,6.4,4.0,5197
6391,0.42,Very Good,F,SI1,63.4,56.0,4.8,4.76,3.03,926
26458,1.01,Premium,G,SI2,61.9,60.0,6.37,6.33,3.93,4525
17794,0.44,Premium,G,SI1,61.1,59.0,4.9,4.86,2.98,990
25531,0.5,Very Good,F,VVS2,61.8,56.0,5.11,5.15,3.17,2052
6083,0.32,Good,E,VS2,64.1,54.0,4.32,4.36,2.78,658
2728,0.7,Premium,F,SI2,62.0,58.0,5.7,5.64,3.52,1890
1209,1.01,Premium,E,SI2,62.3,55.0,6.35,6.29,3.94,3674
25950,1.62,Ideal,H,VS2,62.4,57.0,7.48,7.53,4.68,11114
328,0.34,Premium,G,VS2,60.3,58.0,4.49,4.53,2.72,596
1202,0.34,Premium,G,VVS1,61.5,59.0,4.5,4.47,2.76,1122
13098,0.34,Very Good,D,VS2,62.9,56.0,4.44,4.5,2.81,805
5627,1.28,Ideal,G,SI1,62.4,58.0,6.89,6.95,4.32,7415
26111,1.5,Very Good,J,VS2,62.6,58.0,7.25,7.29,4.55,7492
18657,0.32,Premium,I,VVS2,62.1,59.0,4.35,4.38,2.71,561
1663,1.18,Ideal,I,VS1,62.2,55.0,6.8,6.77,4.22,6272
21295,0.55,Premium,H,SI2,62.4,56.0,5.23,5.2,3.25,1246
10826,0.42,Premium,E,SI2,58.8,60.0,4.9,4.86,2.87,838
16502,0.39,Ideal,H,VVS2,61.9,54.0,4.7,4.73,2.92,911
9977,0.41,Ideal,F,VS1,62.1,56.0,4.8,4.77,2.97,1076
16988,1.01,Premium,F,SI2,61.9,58.0,6.39,6.34,3.94,4676
17802,0.53,Ideal,F,VVS2,61.4,56.0,5.19,5.23,3.2,2275
26274,0.76,Premium,G,SI2,62.8,60.0,5.81,5.79,3.64,2364
24760,0.55,Ideal,G,SI1,61.9,57.0,5.23,5.27,3.25,1605
15965,1.14,Very Good,D,SI1,60.2,60.0,6.7,6.85,4.08,7106
7686,1.22,Ideal,H,SI1,61.8,57.0,6.85,6.83,4.23,6776
5290,0.33,Premium,I,VVS2,61.4,58.0,4.45,4.48,2.74,579
15220,0.5,Very Good,E,SI2,63.2,61.0,5.05,5.02,3.18,1097
10337,1.21,Premium,H,VS2,60.5,60.0,6.95,6.9,4.19,6722
26648,0.92,Ideal,E,SI1,61.4,54.6,6.25,6.29,3.85,4258
26880,0.51,Very Good,E,SI1,,58.0,5.1,5.13,3.12,1343
25970,1.11,Premium,I,I1,61.8,59.0,6.65,6.58,4.09,3183
24546,0.41,Good,E,SI1,63.9,58.0,4.7,4.72,3.01,755
19451,0.3,Ideal,I,VS1,61.0,56.0,4.35,4.37,2.66,473
7919,0.61,Ideal,F,VS1,61.9,57.0,5.42,5.46,3.37,2246
26961,1.1,Very Good,D,SI2,,63.0,6.76,6.69,3.94,4361
14827,1.52,Very Good,G,VVS2,62.9,59.0,7.25,7.29,4.57,15265
16991,0.31,Premium,F,VS2,59.0,59.0,4.47,4.44,2.63,802
12447,1.11,Premium,F,VS1,62.8,56.0,6.62,6.57,4.14,7310
6445,0.9,Good,E,SI1,60.8,65.0,6.14,6.17,3.74,3933
3483,0.6,Very Good,F,SI1,62.1,57.4,5.39,5.45,3.35,1715
19110,1.0,Premium,D,SI1,60.3,59.0,6.44,6.47,3.89,5775
26933,0.31,Ideal,E,VVS1,61.1,56.0,4.36,4.38,2.67,863
10224,0.3,Ideal,F,IF,61.9,57.0,4.29,4.33,2.67,886
5242,0.39,Very Good,I,VS1,63.1,58.0,4.68,4.61,2.93,921
55,0.91,Very Good,G,SI2,62.9,54.0,6.14,6.22,3.89,3615
16534,0.35,Ideal,H,VVS1,61.7,56.0,4.55,4.53,2.8,1024
8975,0.23,Very Good,F,VVS2,61.5,58.0,3.9,3.94,2.41,530
20397,1.36,Ideal,F,VVS2,61.6,56.0,7.17,7.08,4.39,12608
17133,1.24,Ideal,H,SI2,62.0,56.0,6.9,6.87,4.27,5902
19508,2.0,Premium,E,SI2,58.1,60.0,8.32,8.25,4.81,15984
566,1.01,Very Good,G,IF,63.0,60.0,6.31,6.35,3.99,7974
7329,0.41,Ideal,D,SI1,62.6,57.0,4.74,4.78,2.98,791
21808,1.61,Ideal,F,VS2,62.9,56.0,7.52,7.46,4.71,15426
19109,0.2,Premium,D,VS2,61.7,60.0,3.77,3.72,2.31,367
22653,0.9,Premium,F,SI2,61.5,61.0,6.1,6.06,3.74,3507
26387,0.32,Ideal,E,VS2,61.9,56.0,4.4,4.36,2.71,900
26466,1.02,Very Good,H,SI1,62.8,58.0,6.37,6.43,4.02,4932
26153,0.29,Very Good,F,VS1,61.2,58.0,4.24,4.29,2.61,504
3153,0.51,Ideal,F,VS2,62.6,55.0,5.15,5.1,3.21,1875
9923,1.1,Very Good,F,SI1,60.5,60.0,6.65,6.67,4.03,5667
10532,0.72,Ideal,H,VVS2,61.6,56.0,5.75,5.77,3.55,3334
10486,1.21,Premium,E,SI2,61.9,60.0,6.78,6.73,4.18,6071
5533,0.51,Premium,F,VS2,60.7,59.0,5.16,5.19,3.14,1402
13682,0.42,Ideal,G,VS2,62.2,54.0,4.82,4.8,2.99,1087
24215,0.53,Ideal,G,VVS1,61.6,57.0,5.2,5.22,3.21,2153
14392,0.41,Ideal,I,VVS1,62.0,54.5,4.77,4.8,2.97,891
13921,1.23,Ideal,G,VS2,62.4,57.0,6.83,6.88,4.28,8085
10873,1.02,Premium,G,I1,60.3,58.0,6.55,6.5,3.94,2815
13121,2.22,Ideal,I,VS2,61.3,56.0,8.36,8.45,5.15,18363
22870,1.12,Ideal,G,VS2,62.0,56.0,6.69,6.64,4.13,6774
173,0.32,Very Good,F,VS2,61.4,58.0,4.37,4.42,2.7,556
22787,1.27,Premium,I,SI2,61.4,59.0,6.98,6.94,4.27,5249
599,0.9,Fair,I,VVS2,67.0,56.0,5.91,5.83,3.93,3074
5251,1.21,Premium,J,VS2,59.9,59.0,6.92,6.86,4.13,4841
576,0.36,Premium,I,IF,59.9,59.0,4.58,4.63,2.76,758
18350,0.42,Very Good,F,SI1,63.3,56.0,4.79,4.75,3.02,926
11672,0.72,Premium,D,SI1,62.6,54.0,5.78,5.72,3.6,3048
4609,0.3,Ideal,I,VS1,62.5,57.0,4.32,4.29,2.69,608
8012,0.78,Ideal,G,SI2,61.5,56.0,5.94,5.97,3.66,2706
12140,0.38,Ideal,I,VVS2,62.0,55.0,4.65,4.67,2.89,836
15657,1.0,Premium,H,VS1,60.7,59.0,6.44,6.4,3.9,5387
15274,0.47,Good,H,VS1,65.1,59.0,4.81,4.87,3.15,1031
21198,0.32,Premium,G,VS2,61.2,59.0,4.38,4.41,2.69,561
20559,0.9,Very Good,H,VS1,62.9,58.0,6.06,6.12,3.83,4309
21368,1.5,Premium,F,SI2,60.8,59.0,7.3,7.36,4.46,9240
12665,0.54,Ideal,E,VS2,61.8,57.0,5.23,5.26,3.24,1590
26378,1.6,Ideal,J,VS1,62.1,57.0,7.46,7.54,4.66,8904
9162,1.02,Premium,E,VVS1,62.2,57.0,6.59,6.4,4.04,10867
22711,1.2,Premium,F,VS2,61.4,58.0,6.8,6.75,4.16,6182
15295,0.43,Ideal,I,SI1,60.9,57.0,4.88,4.9,2.98,852
10195,0.39,Very Good,D,VS2,59.5,57.0,4.79,4.82,2.86,1040
17843,2.01,Ideal,I,SI2,,57.0,8.07,8.03,5.0,12338
9707,0.31,Very Good,H,VS2,63.1,58.0,4.32,4.27,2.71,628
1670,0.28,Very Good,F,VVS1,58.9,62.0,4.27,4.32,2.53,572
23192,0.47,Good,E,VS1,58.3,61.2,5.11,5.15,2.98,1447
1535,1.01,Very Good,E,SI1,60.8,59.0,6.43,6.5,3.93,6268
7333,0.54,Ideal,G,VS1,61.3,57.0,5.25,5.28,3.23,1754
20498,1.21,Premium,F,VS2,61.3,58.0,6.89,6.84,4.21,8139
21851,0.41,Very Good,F,VS2,62.8,57.0,4.73,4.76,2.98,863
9436,0.24,Very Good,D,VVS2,60.1,57.0,4.03,4.09,2.44,499
4923,1.01,Ideal,E,SI2,61.1,57.0,6.52,6.48,3.97,4751
14358,0.53,Ideal,G,VVS2,61.8,58.0,5.18,5.2,3.21,1941
21718,0.9,Good,H,SI1,63.8,56.0,6.07,6.02,3.86,2732
26442,0.3,Ideal,E,VS2,,57.0,4.33,4.29,2.69,844
21673,0.53,Good,G,VS2,63.4,58.0,5.13,5.16,3.26,1395
9143,0.3,Ideal,E,VVS2,62.2,57.0,4.28,4.31,2.67,766
25592,0.4,Ideal,E,VVS2,61.8,56.0,4.77,4.74,2.94,1238
22157,1.0,Premium,E,VS2,63.0,58.0,6.25,6.22,3.93,7168
16546,2.03,Ideal,G,SI2,61.5,57.0,8.15,8.07,4.99,12154
8451,0.3,Very Good,H,VS1,60.4,61.0,4.3,4.34,2.61,526
18296,0.23,Ideal,F,VVS2,62.0,56.0,3.92,3.98,2.45,530
14447,0.7,Very Good,D,SI1,60.3,60.0,5.74,5.77,3.47,2656
10727,0.5,Ideal,F,VS1,61.6,57.0,5.07,5.09,3.13,1695
2043,1.01,Very Good,G,VVS2,62.1,63.0,6.38,6.31,3.94,6371
19763,0.5,Premium,D,SI1,61.3,60.0,5.15,5.1,3.14,1279
14992,0.71,Very Good,E,VS1,,60.0,5.65,5.71,3.53,3192
8817,0.8,Very Good,H,SI1,62.5,56.0,5.92,5.96,3.71,2919
25280,0.34,Premium,F,VS1,61.5,55.0,4.58,4.49,2.79,1020
11478,0.9,Premium,G,VS2,62.8,60.0,6.14,6.08,3.84,4052
6137,1.04,Premium,H,VS2,60.4,59.0,6.66,6.51,3.98,5777
22271,1.24,Ideal,H,VVS1,62.3,54.0,6.88,6.9,4.29,8489
14435,1.0,Good,E,SI2,61.5,61.0,6.35,6.43,3.93,4258
24338,0.27,Ideal,F,VVS2,60.0,62.0,4.21,4.22,2.53,583
21903,0.71,Ideal,D,VS2,60.4,57.0,5.77,5.82,3.5,3135
19563,1.12,Premium,J,VS2,58.6,58.0,6.85,6.81,4.0,4422
20154,2.05,Premium,D,SI1,60.4,58.0,8.26,8.16,4.96,17776
879,0.23,Very Good,E,VVS2,60.9,60.0,3.96,3.99,2.42,530
12554,0.32,Ideal,J,IF,62.2,55.0,4.44,4.4,2.75,684
6268,0.3,Ideal,F,VS1,61.9,55.1,4.31,4.34,2.68,652
23035,0.91,Good,I,SI2,57.9,60.0,6.46,6.39,3.72,3061
9808,1.52,Ideal,G,SI1,63.0,55.0,7.31,7.38,4.63,11510
16498,0.53,Ideal,D,SI2,60.4,57.0,5.26,5.3,3.19,1314
22224,1.01,Very Good,H,VS2,63.1,59.0,6.34,6.3,3.99,5260
3107,0.5,Ideal,I,VVS2,61.8,57.0,5.09,5.11,3.15,1322
23360,0.7,Very Good,H,SI1,,56.0,5.72,5.76,3.51,2548
22774,1.1,Premium,D,SI1,60.4,59.0,6.66,6.69,4.03,5166
18894,1.69,Premium,F,VS2,59.8,60.0,7.79,7.74,4.64,14242
19396,1.25,Very Good,I,SI2,61.0,60.0,6.93,6.98,4.24,4950
26520,0.44,Ideal,E,SI2,62.0,54.0,4.9,4.94,3.05,691
4699,0.32,Ideal,D,VS2,61.6,56.0,4.37,4.4,2.7,758
23894,1.5,Premium,I,VS2,62.3,60.0,7.25,7.19,4.5,9479
24795,1.22,Premium,G,SI2,61.9,58.0,6.88,6.79,4.23,5739
16984,0.5,Ideal,D,VS2,62.5,54.0,5.05,5.09,3.17,1752
10511,1.27,Very Good,I,SI2,59.7,57.0,6.99,7.04,4.19,5371
9695,0.53,Very Good,E,VVS2,60.7,59.0,5.19,5.28,3.18,2297
5095,1.16,Ideal,F,VS2,61.3,57.0,6.76,6.79,4.15,9432
16134,0.34,Ideal,D,VS2,61.9,55.0,4.49,4.52,2.79,802
17324,1.03,Premium,F,I1,62.3,59.0,6.42,6.46,4.01,3444
23086,0.7,Very Good,G,SI1,62.2,58.0,5.63,5.66,3.51,2095
452,0.7,Very Good,D,SI1,62.6,57.0,5.67,5.7,3.56,2726
20247,0.3,Ideal,D,VS2,62.3,54.0,4.33,4.3,2.69,911
4121,1.0,Very Good,E,SI2,62.5,59.0,6.31,6.37,3.96,4308
19701,1.7,Premium,H,SI1,62.5,60.0,7.54,7.49,4.7,11709
26634,0.41,Ideal,J,VS2,62.3,54.0,4.77,4.8,2.98,613
17425,0.31,Very Good,F,VS2,62.8,57.0,4.34,4.36,2.73,625
25690,0.71,Premium,G,VS2,60.4,61.0,5.81,5.77,3.5,2515
